marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	42714963	R2Y4XO9RVXARNA	B013MAT55A	154972192	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	Apparel	5	0	0	N	N	Super cute ring! Love it!	I bought this for my mom who is an avid coffee drinker. She loved the ring! She thought it was adorable. It was great that it already came in a cute little gift box so that I could give it right to her. I bought it as thumb ring bought a half size too small but it ended up fitting her perfectly. So, I would say the ring runs just a tad bit on the large side. It is a good quality ring, the band isn't too thin so it doesn't bend easily. It is stamped 925 sterling silver. The design is cute and the quality is awesome. Win win! Disclaimer: I received this product at a discount in exchange for my honest and unbiased opinion and is based solely on my experience with the product	2015-08-27
US	17049212	R4DC7NXSDLGUX	B013MAT55A	154972192	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	Apparel	5	0	0	N	N	Great Quality	Unfortunately, I misplaced this ring and had to order a new one. I was pleasantly surprised when the new one arrived as it was more substantial than the first one. This felt less delicate (thankfully) and like I was getting great quality silver. Very nice ring. Looks modern and my friends love it. They want one too!	2015-08-21
US	2966901	R1TMJ3WOIQYJVS	B013MAT4MO	154972192	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	Apparel	5	3	3	N	N	This is a super cute coffee ring	This is a super cute coffee ring. It fits nicely . I ordered a size 7 and it fits true to size.  Very light weight and nicely made. Not bulky and a thin band which i like. Perfect for any gal that likes dainty rings like this one. It is stamped inside the ring of 925. It even comes in a very cute ring box as well to keep it in when not wearing it. I did receive this beautiful coffee ring discounted for my honest thoughts and unbiased review.	2015-08-25
US	481420	R1PCUD3HKJHF61	B013MAT4MO	154972192	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	Apparel	5	1	1	N	N	Love this Sterling Silver Coffee Ring	I got this absolutely beautiful coffee ring for my best friend who is an avid coffee drinker and she loves it!!! It fits her to a T. The ring is very high quality sterling silver and and comes shipped in a cute little ring box. The ring is exactly what we expected and we are thrilled with our purchase. I received this product at a discount in exchange for my honest and unbiased review.	2015-08-28
US	31660969	R19FKTUJT8RVOO	B013MAT4MO	154972192	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	Apparel	5	0	0	N	N	Love Showing My Love of Coffee with this Brilliant Coffee Ring	I love, love, love coffee and now I love, love, love my coffee ring! It is a simple but so elegant design.  The coffee cup with steam coming off is so brilliant.  I love the shine from the high-quality 925 sterling and rhodium plating.  The ring has a nice weight.  It fits just right and looks so fashionable.  I wear it on my ring finger, but is also fits my middle finger.  A wonderful addition to my jewelry box.  I purchased this ring at a discount in exchange for an honest and unbiased review, and the thoughts in this review are my own.	2015-08-26
US	32174805	R1BMEVU590NKTR	B013MAT3FW	154972192	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	Apparel	5	0	0	N	N	Beautiful Ring & attention getter	This is the cutest ring ever specially to all coffee lovers.  It fits perfect fit, very comfortable, and a big attention getter.  I have been approached by perfect strangers asking me where I got it and obviously I take them straight to it and show them.  This ring is made with the highest quality, beautifully castes, and no fear of green finger even with the heat of Texas my fingers were fine so you know is real sterling silver. Presentation of this ring is beautiful and makes a great gift to your coffee lovers. I received this product at a discount or gratuitous for my honest and unbiased review.	2015-08-27
US	10244539	R2FZE3DPH7K1CA	B013MAT3FW	154972192	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	Apparel	5	0	0	N	N	Coffee Lover's need this ring!	This is the perfect coffee lover's ring!! It is the perfect fit and very stylish.<br />The ring is sterling silver and very smooth. By far one of my favorite rings!<br />I highly recommend this for any coffee lover in your life!<br />I received this product at a discounted rate in exchange for an honest and unbiased review.	2015-08-29
US	51101286	RTD38DIBH4J27	B013MAT320	154972192	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	Apparel	5	0	0	N	N	Beautiful sterling silver ring packaged for gift giving.	My daughter is a coffee lover so I got this ring for her. It comes packaged in a cute little white gift box complete with a bow. Ready for gift giving for any occasion.  The ring does not meet at the center -- there is a space between the coffee cup and the steam-- so it is adjustable. That is a great characteristic when purchasing for someone else. The ring is made of sterling silver and you can tell just by looking at it that it is the real deal. I tried it on and it does not cause any irritation to your fingers next to it like some rings do. I received this product at a discount in exchange for my honest and unbiased review.	2015-08-28
US	50259124	RFDATXOMPOYSJ	B013MAT320	154972192	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	Apparel	5	0	0	N	N	Adorable Sterling Silver Coffee Ring - Love It!	This little ring is absolutely adorable! I got this one for a friend who is a coffee fiend. It's 925 Sterling Silver, so you know that the quality is great. I love the fact that the band is not so thin. You can tell that this ring is extremely well made. You could wear it yourself as a statement piece, or buy one for a friend or family member who is in love with their brew. It also comes in a nice little gift box all tied up in a white satin bow, so no wrapping is necessary. One unique presentation idea would be to &#34;bury&#34; the ring in a bag of great coffee and present it with a cute mug. Remember, now that school has started, the holidays are just around the corner so you may want to think about your gift list now. Note: I received this item at a discounted rate in exchange for my honest review.	2015-08-25
US	23929129	RMM42C6UANMSW	B013MAT1T0	154972192	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	Apparel	4	0	0	N	N	Cute Sterling coffee ring	It's really cute, but should be worn delicately, meaning not all the time.  It's a thin sliver band and can bend easily, so it may snag and pull apart. If you are a coffee fan and love cute dainty rings, this is for you! If you get it and don't like it, it can be returned within 30 days, so it's a no risk purchase.  It comes in a cute little gift box and would be great as a stocking stuffer.  I received a ring at a special price for my honest review.	2015-08-24
US	12566513	R2JHWY201DIDWH	B013MAT1L8	154972192	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	Apparel	5	1	1	N	N	Beautiful Ring for Coffee Lovers Everywhere!	I'm a huge coffee addict and love the stuff any way I can get it. Daniel Doughty's sterling silver coffee cup ring is a beautiful way for me to show off my obsession!<br /><br />My fingers will react to cheap metal, so I try to watch what I'm wearing. This beautiful ring is made of 925 sterling silver and hasn't caused my skin to react at all. The silver finish is very bright and the sterling silver is strong enough to resist bending or warping through the day. The thin band takes up very little space on my finger and is comfortable enough to wear all day!<br /><br />Of course I purchased this ring for its design moreso than its function. The tiny coffee cup and steam lines resemble the iconic image for coffee that every brew junkie is familiar with. The cup and detailed lines are separated completely and there's a break in the ring in between them. The cup is wider than the band of the ring but not so much that it becomes a hassle.<br /><br />Daniel Doughty's coffee ring is a gorgeous way to show my love for coffee! I did receive this ring at a discount but price doesn't change how great it looks, nor does it effect my review.	2015-08-30
US	47493208	R23TCLRVDLNJGY	B013MASYF2	154972192	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	Apparel	5	1	1	N	N	Perfect for coffee dates	This is an adorable little ring to let everyone know how much you love your coffee!  Because of the separation between the mug and the steam, it will give enough for me to wear it on any of my fingers, not just the ring finger I ordered it in the size of. That's cool.  It is sturdy and very well made and of a higher quality than rings I've purchased at a department store in the past.  The steam part does stick out a little and it might snag on things, so I'm saving this pretty ring for date night or going out to the coffee shop with my mom friends.  It's just too nice to wear on laundry day!!  It is dainty, the cup not much wider than my finger.  It's a sweet little ring that shows that you have a quirky side and appreciate a cup of tea or a mug of coffee.  I'd definitely buy it for any barista or aspiring novelist or grad student.  I did receive a discount in exchange for this honest, unbiased review.  I would certainly buy this again for a friend.  I think it is very pretty.  : )	2015-08-27
US	49023285	R23TVQ2L61W178	B013MASY0W	154972192	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	Apparel	5	0	1	N	N	GREAT ring for yourself or the PERFECT gift for a coffee (or tea) lover.	I LOVE this ring! Well, I love coffee, so it just follows. But also, it's well made, has a classy look, and is made of sterling silver. There's no downside here.<br /><br />First, it's adorable. Who wouldn't love this little homage to my favorite morning beverage? And, yes, it's a coffee ring, but I bet if you know someone who loves a nice cup of hot tea, she'd like this, too.<br /><br />The ring functions a little like an adjustable ring, since it's open on the one side. I was a little hesitant about what size to order - so I erred on the large size, hoping it wouldn't matter. It turned out to be a perfect decision -- the ring slips easily over my knuckles, and then I can squeeze it down to a comfortable level of snugness.<br /><br />It's also, well, just very nice looking, even thought it's fun. I would be completely comfortable wearing this to a business meeting. It's a piece of casual jewelry, but so well made I think it can work with many ensembles.<br /><br />The &#34;steam&#34; does protrude a bit. I found it catching on various things until I got used to it.<br /><br />I received this item at a discount in exchange for an honest review. Any opinion expressed is mine alone.	2015-08-25
US	12398719	RVDDLESK9NKPP	B013MAB936	154972192	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	Apparel	4	0	0	N	N	I love this coffee ring	I love this coffee ring! It’s so cute and so “me;” I love coffee and silver jewelry! The ring fit nicely, true to size and since there is a gap between the top of the cup and the steam, it can be gently adjusted if necessary.<br />The one thing that keeps this from being an everyday ring for me is that gap between the cup and steam; it seems to keep getting caught on my hair. Cute for a few hours at a time, though :)<br />*Product received at a discount in exchange for honest review*	2015-08-23
US	1054019	R182BDYA2QJC0I	B013M79DV4	205133662	Koloa Surf Co. Wave Logo Long Sleeve Dri-Equip Athletic Shirts - Reg, Big & Tall	Apparel	5	0	1	N	Y	A happy customer	Perfect everything was as expected	2015-08-31
US	13363910	R1K31ZFK4UVZX2	B013M414WI	960978951	Koloa Surf Wave Logo Moisture Wicking Athletic All Sport Training T-Shirts	Apparel	5	0	0	N	Y	Nice shirt	A really nice shirt for the money!  I am buying another one.  Feels like a football jersey.	2015-08-23
US	152294	RSVV2I7AAT9X7	B013M1IXAM	119660255	WildmanT Slim Adjustable ManHood Ring	Apparel	5	1	1	N	Y	Value for your first.	Very comfortable for a starter and, doesn't hurt.	2015-08-21
US	3808473	R2F7JIAP3NN1TZ	B013LTJ9O4	925017560	FBrand Fashion Mens Brown PU Leather Belt Z Buckle Waistband	Apparel	5	0	0	N	N	Five Stars	I want a refugmnd for the belts	2015-08-28
US	2054294	R3R4DVUOJIUZX1	B013LT3I00	781578770	Emma's Mode Women's Lightweight Comfy Crepe Rayon Casual Pull-On Jogger Pants	Apparel	4	0	0	N	N	She loved it.	I have bought this item for my wife since she likes wearing casual clothes. She loved it.	2015-08-31
US	46841463	R16WFDWXJXL0WY	B013LJR3N8	846146826	MUXXN Women's 1950s Retro Vintage Cap Sleeve Party Swing Dress	Apparel	5	0	0	N	Y	Five Stars	I love this dress! Wore it to a wedding! Fits as expected, love the color.	2015-08-24
US	30072357	R36P73BEHXSY7U	B013LJR3HY	846146826	MUXXN Women's 1950s Retro Vintage Cap Sleeve Party Swing Dress	Apparel	5	1	1	N	Y	The fabric quality is great. Not so heavy that a crinoline won't hold ...	My bust is 40 1/2  and the extra large measurement was 39 1/2 ( give or take). So I ordered a size up( XXL) even though reviews said it was stretchy, because I still wanted a modest, not too tight fit. Well, I could have ordered the XL, there is enough stretch in the fabric to give an inch or so without looking tight.  Since I ordered up, I'll just take it in at the zipper, no problem.  The fabric quality is great. Not so heavy that a crinoline won't hold it out but not flimsy either.  It's  true to color( i ordered the blue/violet and its a nice deep purple) I'm  5'4&#34; and the Xxl hits me almost mid calf ( without petticoat)  shipping was fast and came two days before it was scheduled to.	2015-08-31
US	19682470	R172TTXWIQGPI6	B013LJR3HY	846146826	MUXXN Women's 1950s Retro Vintage Cap Sleeve Party Swing Dress	Apparel	2	0	0	N	N	Dress for wedding	Beautiful color, nice look, runs 2 sizes to small.😭	2015-08-26
US	32740554	R2B6L1IUFRK87X	B013LJR3HY	846146826	MUXXN Women's 1950s Retro Vintage Cap Sleeve Party Swing Dress	Apparel	5	0	0	N	Y	Excellent! Worth every penny	Excellent! Worth every penny. The perfect dress if you are pear shaped and/or bottom heavy and don't want to wear the shorter dresses that are in style these days. Very feminine and lady like.	2015-08-24
US	20036398	R2A60XQ4BEONO0	B013LFUL8G	945895526	Mountain Warehouse Glacier Extreme Womens Long Waterproof Jacket	Apparel	5	16	16	N	Y	Quality product-Excellent Customer Service	After ordering pants from Mountain Warehouse which were a perfect fit and excellent quality, I was confident ordering a few other products from them. The package arrived in a few days but with the wrong items. Here's where the company shines. I emailed them that night and the next morning I received an email apologizing and assuring me the correct items were being sent immediately and they would reimburse return shipping costs. The items arrived the next day as well as confirmation of reimbursed shipping fee.  This jacket is actually a higher quality and craftsmanship than I expected. The fit is roomy which I need for layering. Details such as velcro closures along zipper and hood are well placed, two discrete inner pockets are perfect for phone, wallet, sunglasses, keys. I love the overall quality and the color is perfect. I look forward to future purchases from Mountain Warehouse.	2015-08-27
US	37225507	R2SFU0MPWIDYYY	B013LERV4O	438198563	Dream Girl Boy's 9939 1 PC Gone Mental Costumes	Apparel	1	0	0	N	N	Painfully Stigmatizing and Cruel	I am writing to share a serious matter of importance as it relates to one of your children’s costumes.  I refer to your Gone Mental children’s costume, with the description that reads, “He has crazy thoughts in his head¡­he¡¯s GONE MENTAL. This pullover tunic features faux vinyl straightjacket straps with buckles detailing, blood splatters, and mental ward screen print. You¡¯d be crazy not to get one!” My younger daughter, once an honor student, athlete and musician before her illness presented during the onset of adolescence, has lived with schizoaffective disorder for the past six years, and was hospitalized as a child.  We’ve taken her to UCLA and Stanford, as well as our local hospitals, hoping to make sense of her devastating illness.  If you have ever spent anytime visiting a loved one in a children’s/adolescent’s mental health treatment facility, I assure you, you would understand that this costume is painfully cruel. Childhood suffering is not an appropriate inspiration for a Halloween costume.  And neither is adulthood suffering (note that you sell several other adult costumes that stigmatize and inappropriately portray the mentally ill). Vampires are not real.  Mummies come-to-life, monsters and zombies are not real.  Cartoon characters, fairy princesses and action heroes are not real.  Those types of costumes are appropriate to sell for children for Halloween.  But childhood and adolescent mental illness very real.  I doubt you would sell a Stage Four Cancer costume.  Why would you sell a costume that makes fun of a severe brain disorder? Stigma only encourages hopelessness and despair.  Please reconsider stigmatizing our daughter’s very real illness by removing “Gone Mental” and other mental illness inspired costumes from your inventory.	2015-08-27
US	38613473	R39X2LVIKNKB26	B013LED0TE	791544205	ACEVOG Women Packable Coat Jacket Windbreaker Sports Coat Long Trench Raincoat	Apparel	5	8	12	N	N	Great rain coat	I love the green color and the fact that it is waterproof instead of water resistant . It is a lightweight fabric and reminds me of the pack-a-ble jackets. the sleeves are a tad too long, but that is because I ordered a size larger then normal since I like to layer in colder weather. Great product!	2015-08-26
US	24666070	R3SZKT71HQT0QH	B013LDHBL8	91815988	EagleUS Women's Stretch Neoprene Slimming Sports Capri Pants	Apparel	3	2	2	N	Y	overall ok	Overall they fit ok.  They are tight through my thighs, but loose around my waist.  They are also a little shorter than expected (hit right above my knees and I'm 5'5&#34;) Overall the front is the same as the back and without a tag, I tried them on both ways.  It felt tight going over my backside, but had extra fabric in the front.  Overall they did what they were supposed to with excess sweating during my workout, but not the most comfortable fitting workout pants I own and had to readjust here and there.	2015-08-26
US	29122176	R35U15ONTDP9IJ	B013LC8GWM	922417872	Waltzmart Womens Lucky Hand Print Cross Back Sleeveless T Shirt Vest Tank Tops	Apparel	5	0	0	N	N	... ordered a medium for my daughter and it fits great! She loves it	I ordered a medium for my daughter and it fits great! She loves it. She plans to wear it in the cooler weather with a jean jacket too.<br />Super cute! I received this purchase at a discount price in exchange for my honest review.	2015-08-27
US	31580550	R2CY2YQPCNM2AV	B013LABZQ8	857654602	Expression Tees Curry #30 Golden State Basketball Kids T-shirt	Apparel	1	0	0	N	Y	Totally disappointed.	It is the cheapest shirt I have ever bought. Totally disappointed.	2015-08-29
US	41938574	RBOBL01UW4WN4	B013L1SL6O	422896910	J&C 1826 WOMENS BLUE Denim Stretch JEANS Destroy Skinny Ripped Distressed Pants	Apparel	1	0	0	N	N	They are stretchy but the cut it terrible!! Would not recommend	These are really high-rise and short I'm 5'10 these are at least 2 inches short. They are stretchy but the cut it terrible!! Would not recommend!!	2015-08-22
US	27724619	R1S7A0NXJYLQOO	B013L0ST80	653849108	Hanes Men's Classics V-Neck Tee (Pack of 6)	Apparel	5	0	0	N	Y	Nice shirts	I bought 2xl t shirts. They are comfortable and fit the way I expected. They were shipped sooner the the original estimated date and arrived in good condition.	2015-08-27
US	33698528	R1G48OIEOVTCI6	B013L0KEUQ	744915149	Ladies Black Plus Size Short Sleeve 2 Button Blazer Zipper Back Pencil Skirt Set	Apparel	2	0	0	N	Y	Two Stars	Nice outfit just too small.	2015-08-28
US	10821893	R3ESZ7NO6PAP9Z	B013KZ93SG	612030096	Donald Trump Men's Octagon Medallion	Apparel	1	0	0	N	N	Don't waste your money	I thought Trump was supposed to stand for quality. Wrong!!  Not worth the price. Cheap, Cheap, Cheap.  Bought 3 ties, none are even the same length.	2015-08-28
US	36757715	R2IMGKC7P707V8	B013KYLZ0G	566385359	Affliction Sinful Women Shirt Short Sleevs Heart Rose Wings Cross Vneck in Brown	Apparel	5	0	0	N	Y	Five Stars	Just got this today and I love it. It fits perfect!!	2015-08-30
US	29035976	RU2054A8O4OZ4	B013KYLX8A	566385359	Affliction Sinful Women Shirt Short Sleevs Heart Rose Wings Cross Vneck in Brown	Apparel	1	0	0	N	Y	VERY noticeable that it's off center and it looks REALLY BAD!! Returning it	Stitching and pattern DON'T line up with the neckline....VERY noticeable that it's off center and it looks REALLY BAD!! Returning it!	2015-08-31
US	50615807	RPFYPS3Z17SG1	B013KY8A9U	693207449	Baby Girls "Scottie" Pants with Dog Applique on Diaper Area- (Size - 6 Months)	Apparel	5	0	0	N	Y	Cute	Very cute. Good quality	2015-08-19
US	45811832	R3H2MKMLJB9HEQ	B013KX6EQW	72679411	Mission Belt Strap	Apparel	2	0	0	N	Y	The product is okay. This is the 2nd belt ...	The product is okay. This is the 2nd belt I have had to replace because it split. I am average size. Belts are not quality product.	2015-08-30
US	49523782	R2QBS51T663H3T	B013KX47S4	72679411	Mission Belt Strap	Apparel	5	0	0	N	N	(live video test) Coolest belt ever. Fits like a glove	[[VIDEOID:53b2db124969d55f8671f24e58b2352]] UPDATE: This takes a learning curve to get used to. The lever that releases the pin from the teeth require that you push it in a certain direction to release it. I thought my belt was stuck, but instead of forcing it, I simply inhaled a little (to take pressure off of the belt) and that allowed me to easily push the lever and release the belt. Note that you don't want a belt that releases *too* easily, which I have experienced especially with the Bowen knife belts. (those randomly pop off, which drives me crazy)<br /><br />UPDATE x2: Dang I just saw the price on this. I'm blown away by Amazon. This is a very high quality leather belt for the price. I'm a cheap skate, and I can tell you my humble minions... this would cost twice at Nordstrom.<br /><br />✏️ Quick thoughts to supplement my video demonstration.<br /><br />I like this belt because:<br />- The nylon is nice because it's somewhat \\"floppy\\" and isn't stiff like conventional leather. Granted it has the military type look (rather than the nicely dressed look that you'd associate with a leather belt), but the nylon is extremely durable and heavy duty and doesn't scratch up like leather. Awesome military belt if you're looking for one to hang a 45 off of.<br />- Super customization. The little notches allow me to fit it perfectly around my waste, as opposed to conventional belts that have set holes, which can be upwards of two inches apart.<br />- Looks awesome. Cool seeing a belt with no holes.<br />- Easy to put on. Stays in place and doesn't slip.<br />- Easy to take off, once you get the hang of it (see update above). Note: Do NOT force it! It'll just dig the \\"teeth\\" MORE into the mechanism, and you'll be stuck. Just take your time, and it'll come right off.<br />- True to sizing. Don't try to go \\"a size up\\" or \\"a size down\\" from you pants.<br /><br />Note: I was given a sample of this product in exchange for a review and demonstration.<br /><br />Hope this helps!<br /><br />📍 Bottom line: would I recommend this product to one of my friends?<br />👍 Yes, absolutely.br /><br />📍 Bottom line: would I recommend this product to one of my friends?<br />👍 Yes, absolutely.	2015-08-26
US	50038974	R2OSHKSPXU68W5	B013KVV1NA	234785624	TOP LEGGING TL Women's Comfy Versatile Warm Knitted Casual Zip-Up Hoodie Jackets in Colors	Apparel	5	136	147	N	N	Cute hoodie made with thermal material	I wear lots of sweaters/sweatshirts/hoodies, because I tend to be cold a lot, and I like to layer.  Plus, I live in the Northeast, so warm clothes are a must!<br /><br />I chose this hoodie in purple, and I love the color.  It is a beautiful vibrant purple and it is just what I wanted.<br /><br />The fabric is unlike any hoodie I have had before.  The thermal material is just like you would expect - that sort of thin, waffle-like material that you would find with something like thermal bottoms.<br /><br />I put that the fit was somewhat small, because this has a slim, tight fit.  I chose size medium, and I am 5'7&#34; and about 125lbs, and the hoodie is not loose on me.  I usually wear a size 8, which is why I chose size M.  I am happy with the fit as it has a nice look to it, compared to some of my baggier, more casual hoodies.  Also this is sort of long on the torso and the sleeves, which I like, as tops are often too short on me.<br /><br />It does have a zipper, pockets (which even fit my iPhone 6, which is nice!) and a hood with drawstring.<br /><br />This is perfect for end-of-summer mornings and evenings, as the crisp fall weather is starting to move in, and good for year round when you need some extra warmth.  Overall a cute hoodie!<br /><br />I received a discount on this product in exchange for my honest review.	2015-08-30
US	47807653	R2TI9D6PQJNR8S	B013KUP5D8	514816965	Carter's Little Girls' 3 Pack Panties (Toddler/Kid)	Apparel	5	0	0	N	Y	Fit really well	My 3 year old loves these!	2015-08-31
US	2076233	R619JB72P989T	B013KTBYFM	141520426	Enimay Men's Casual Short Sleeve Athletic Crew Neck Striped Shirt	Apparel	5	0	0	N	Y	Five Stars	I love it	2015-08-28
US	21341792	R1GU52P3CFXJ0P	B013KQRLYI	446976988	WHITE APPAREL Women's Denim Vest (Basic, Destroyed, Cropped - Various)	Apparel	5	3	3	N	Y	Absolutely love!	Great quality for the price and fits true to size. I ordered a Medium and I'm a size 8 usually.	2015-08-10
US	24561037	R3DN19OCOTJISN	B013KQRKV2	446976988	WHITE APPAREL Women's Denim Vest (Basic, Destroyed, Cropped - Various)	Apparel	5	0	0	N	Y	Five Stars	Quality was good.	2015-08-23
US	14824907	R13XZCU0K7VJQM	B013KP7XU6	915199246	Peach Couture Women's Sleeveless Casual Cocktail Party Cool Summer Maxi Dress	Apparel	5	0	0	N	Y	I LOVE This Dress	I LOVE this dress, very comfortable and received lots of complements from coworkers. The dress has a high waste (just under the bra line)	2015-08-20
US	2144091	RFOX5Y3SAVGTV	B013KP7XU6	915199246	Peach Couture Women's Sleeveless Casual Cocktail Party Cool Summer Maxi Dress	Apparel	5	1	1	N	Y	Five Stars	,😊👍	2015-08-27
US	2199942	RXHFRB6L2W92R	B013KOEYU4	800686780	T-PARTY Blue Rose Taupe Or Teal & Grey Tie Dye Waffle Thermal New Long Sleeve Top (Medium, Teal & Grey)	Apparel	2	0	0	N	Y	Two Stars	Too large needed to return it	2015-08-31
US	52642004	R26SEZUA7KVZN5	B013KMA748	54403262	Stay Cool Classic Lightweight Capri Legging	Apparel	4	0	0	N	Y	Nothing fancy	Good basic workout attire, not noticeablely cooling, according to my wife	2015-08-30
US	45759441	RLNI6PJGR0OLC	B013KMA0W2	54403262	Stay Cool Classic Lightweight Capri Legging	Apparel	1	0	0	N	N	One Star	These were way to small and had a chemical smell! : (	2015-08-27
US	34904364	R12U78CP54EZO5	B013KM9U82	54403262	Stay Cool Classic Lightweight Capri Legging	Apparel	2	0	0	N	Y	Not what I expected	I to these on a whim thinking they would be great for my workouts, While they seem well made they are cut extremely small, I normally wear a 3-4 in Jr I got the small they are too small,  I would recommend if you decide to purchase these go a size up.	2015-08-22
US	35239896	RLPSRZCNLK4R9	B013KM9U00	54403262	Stay Cool Classic Lightweight Capri Legging	Apparel	2	0	0	N	Y	glad I did	They get 2 stars for the price.  I typically wear a large, but I ordered the extra large because I was unfamiliar with the brand, glad I did.  After about 2 hours of wearing these strings were already unraveling in the seams.  The seams do not seem to be reinforced.  Poor quality, will only wear around the house now and with the way the seams are deteriorating it doesn't look like I will be doing that for very long.	2015-08-21
US	37787752	R22WMGC1G7XBLA	B013KM9LDG	54403262	Stay Cool Classic Lightweight Capri Legging	Apparel	5	0	0	N	N	worth it	My wife loves it. Very comfortable for exercise and breathes well on the skin.	2015-08-22
US	51186424	RGS4DO2TB3AEG	B013KDSJ3S	475245297	Rothco Boonie Hat	Apparel	5	0	0	N	Y	3 for 3	This is my 3rd Rothco boonie. All fit true to size and all great quality. This midnight camo color is unique. I'll buy more if these wear out!	2015-08-31
US	42998657	RQLLL0JBPQGYG	B013KCUECI	914367179	RockFlowerPaper Women's Sleepshirt/Nightgown	Apparel	5	3	3	N	Y	Best gown that IS 100% cotton! Super soft & Great for hypoallergenic use for sensitive skin!!	I just had major surgery & have hypersensitive skin. I purchased this & my doctor allowed me to wear during the surgery & post surgery. Everyone from the anesthesiologist, all my nurses in the OR & in patient floor nurses were raving about how nice it was and that the hospital needed more gowns like this!! I love it!! It does run a tad small. But I'd order these in every pattern available!!	2015-08-28
US	816006	RYU401NV93K48	B013KCUARC	310252420	OtterBox Defender Apple iPhone 6 Plus Case - American Flag OtterBox Case	Apparel	5	1	2	N	Y	love	As described, love it	2015-08-28
US	40504755	R1JMCR5W519MF4	B013K7I4NO	745370245	Freshism Men's Machine Gun Monkey Qwel T-shirt	Apparel	1	0	0	N	N	Not happy, wish I had the cool shirt I wanted	Was excited to get this shirt, but the problems started early. First, it was shipped to the wrong address. Second, the image looks iron-on with a large yellow box around the graphic. They assure me they don't iron-on; I'm skeptical. Third, it began to wear out with holes appearing, stitching coming loose after only a few months. They offered me 20% off another $40 shirt (I got a long-sleeve) as amends. Not happy, wish I had the cool shirt I wanted. I love you Qwel.	2015-08-08
US	18932565	R1IHB4KCZKDUIZ	B013K6KAG4	987211018	SAYFUT Waist Cincher Trainer Body Tummy Girdle Control Corset Sport Shaper Belly	Apparel	1	0	0	N	Y	One Star	I take a size 6 I bought large still to small ?	2015-08-26
US	17011466	R1ZFE4CY0UYTZE	B013K0CS6K	507890046	Hotouch 2in1 SMD Rework Soldering Station Iron Welder Hot Air Gun + Solder Tips 878AD-110V 700W	Apparel	5	0	0	N	N	Hotouch 2in1 SMD Rework Soldering Station Iron Welder Hot Air Gun + Solder Tips 878AD-110V 700W	For the price is like a gift and and you have two sets in one...!!!!	2015-08-22
US	2802653	R2NK5845I5MT1H	B013K0CS6K	507890046	Hotouch 2in1 SMD Rework Soldering Station Iron Welder Hot Air Gun + Solder Tips 878AD-110V 700W	Apparel	5	0	0	N	N	Seriously such an amazing set, comes with everything you need and is ...	Seriously such an amazing set, comes with everything you need and is super affordable for the items that come with it. I definitely recommend this :)	2015-08-21
US	48128109	R3HIMNY64J122Y	B013JZ50ZW	224190920	TeeStars - Animal Lover Dog Paw Print - Love Dogs My Best Friend Women Hoodie	Apparel	5	2	2	N	Y	Great for any animal lover!	Very cute! I ordered it in blue and I love it. Also ships quickly.	2015-08-27
US	11003977	R3CRCVN2VCKASH	B013JYDAWI	179849071	Womens Lace Bra Tops Wirefree Padded Sleeping Daily Bra (4pack-4 colors)	Apparel	4	0	0	N	N	Comfortable, wire free bra top.	Very, very comfortable, padded wire free bra top. Off the shoulder lace gives it a sexy look, while the padding offers coverage. The super stretchy material moves and stretches with your body. The lace is also very stretchy and soft. I found the padding a little too much for me. It is a round pad directly in the center. It is a bit thicker than I usually wear, but offered excellent coverage. The off the shoulder lace, would be better if it was on the shoulder, I feel that it would be even more supportive that way. I love the no wire. I hate wearing wires, they are extremely uncomfortable for me. I got this with the intention of wearing it under a couple dresses that need a little extra coverage than a regular bra offers. It is extremely comfortable, and is a nice addition to my lingerie drawer.<br />I received this product at a discount in exchange for my unbiased review. Opinions are my own.	2015-08-29
US	34957221	RELCXCZWW6OY0	B013JY4FMM	456691191	TeeStars - Justice For Cecil - Cecil The Lion V-Neck Women T-Shirt XX-Large Green	Apparel	5	0	0	N	Y	Five Stars	I LOVE THIS SHIRT! Washed it(didn't shrink!) and wore it 3x already!	2015-08-21
