	customer_id	helpful_votes	marketplace	product_category	product_id	product_parent	product_title	review_body	review_date	review_headline	review_id	star_rating	total_votes	verified_purchase	vine
495	14284226.0	0.0	US	Apparel	B013MK0GPI	11485117.0	Fresh Tees Black And White Tuxedo With Bowtie Funny Shirts	I have a 12 year old son who loves funny shirts. He is 5'4 and 110. He has broad shoulders and the medium fit him a tad loose but not too loose.<br />The cotton is a nice thick cotton and the design on the shirt is printed on their very nicely. We have had it for a week and we he has worn it as his lounging around the house shirt every single day and every single day I have washed it (we are a family of 6 so laundry is done daily) it has actually held up amazingly well! no fading and no cracking on the design (I have line dried it). I would HIGHLY recommend this brand of shirts because they are a great quality that will last thru abuse!<br />I received this product Free in exchange for an honest and unbiased review. No compensation for a positive review was provided. All of my reviews are based 100% off of my experience with the product and I never guarantee a positive review	2015-08-28	Great Quality print and shirt!	R28XD9X8YAJQU2	5.0	0.0	N	N
496	34547941.0	0.0	US	Apparel	B013MK0GPI	11485117.0	Fresh Tees Black And White Tuxedo With Bowtie Funny Shirts	Soft comfy fruit of the loom shift with an iron on but its cute, good for the price, great gag gift or for that person in your life who only ever wears tshirts. It does run just a tad bit I feel and it is decent quality. My other concern is that the black of the shirt may fade but the decal will not. It's what you pay for it. And would be great for like a bachelor party or something as a gift.	2015-08-26	good for the price	ROQS5PB3XQ2EH	5.0	0.0	N	N
497	32845239.0	3.0	US	Apparel	B013MK0GPI	11485117.0	Fresh Tees Black And White Tuxedo With Bowtie Funny Shirts	I received this product in exchange for a review and this is my honest opinion and review.<br /><br />OK I'll start by saying that this is my new payday shirt and it will be worn every Tuesday from now on. (I'm a manage a billing department in a big a/c company and I will definitely be looking professional with this shirt, Lmao)<br />It's printed on a F.O.T.L Heavy HD shirt which is great since it's a great quality fabric and one of the brands I use normally.<br />The print quality is high and<br />Will not break/Crack or get damaged as long as  it's being washed properly.<br />Fits perfectly and fabric is nice and soft yet strong.<br />It's a great shirt that get a lot of people looking 2-3 times to understand if it's real or not ;-) I'm loving it.<br /><br />All in all its a great laugh and an awesome t-shirt that just ranked up in my favorite t-shirt list.<br />Seller was great and responsive, shipping was fast and packaging was OK.<br />Thank you Seller and Amazon for a superb service and product.	2015-08-25	My Favorite New T-Shirt, gets people all the time ;-) fabric is nice and soft.	R3ATVQGNVCJC2C	5.0	3.0	N	N
498	43923212.0	1.0	US	Apparel	B013MK0GPI	11485117.0	Fresh Tees Black And White Tuxedo With Bowtie Funny Shirts	I purchased this shirt for my son who is a college freshman.  He had a similar shirt a few years ago but it has now joined our rag bin because he wore it out!<br />The shirt arrived in perfect condition, well packaged in the appropriate size mailer. The shirt itself is very true to size and didn't shrink after washing. The stitching is straight and secure and they print is very well done.  The quality overall is excellent.<br />The design of this shirt is much more detailed than the other one he wore so much.  When I gave him this one he loved it!  I'm very pleased with Fresh Tees Black and White Tuxedo with Bowtie shirt!<br />I received this product at a discount for my unbiased review	2015-08-24	High quality, great design	R3HWK013CPJ2M4	5.0	2.0	N	N
499	30240983.0	0.0	US	Apparel	B013MGGX7C	477015279.0	Don't Label Us Graphic Tee for Women and Teens	I love the weight fo this shirt and the feel of it. Soft without being flimsy or see through.<br /><br />NICE!<br /><br />Going to buy the other one as well.	2015-08-09	Nice! Good weight, soft without being flimsy or see through!	R2E93480WI5C7B	5.0	0.0	N	N
500	2955865.0	0.0	US	Apparel	B013MED0KW	295864250.0	Women's Hollow Out Sleeveless Mini Dress	This dress looks good in the picture. I ordered it and received a size larger than I requested. It is cheap and UGLY!!! You should take a better picture of this dress because it is NOT as appeared. Very unhappy. Will not order from you AGAIN!!!!!!!!!	2015-08-09	This dress looks good in the picture	R3F362JRYD1LA6	1.0	0.0	Y	N
501	6146256.0	0.0	US	Apparel	B013MC5U2K	582818907.0	Women's Laced & Lace Trimmed Bras (Packs of 6) - Various Styles	Very beautiful, and inexpensive, love them	2015-08-11	Five Stars	R25ZUFTIDOY4XU	5.0	1.0	Y	N
502	8927659.0	0.0	US	Apparel	B013MB7TO8	487290060.0	Fresh Tees I Can't Keep Calm I'm Getting Married T Shirt Marriage Wedding T-Shirt	I received this tee shirt today. Shipping was pretty fast for not offering prime 2day. It fits as expected, and is a very nice soft cotton material. The screen print is even and looks to be of good quality. I habe washed it, but as I do with all of my screen print shirts I let them air dry. The color did not fade and the words look just as great as they did when it first arrived. I would highly recommend this shirt!<br />*i did receive this product at a discount for my honest and unbiased opinion*	2015-08-19	Keep calm it's a great shirt!	R1Y8PJUN6HQT65	5.0	0.0	N	N
503	34036022.0	0.0	US	Apparel	B013MB7TJI	487290060.0	Fresh Tees I Can't Keep Calm I'm Getting Married T Shirt Marriage Wedding T-Shirt	This is a great quality shirt. The design was printed on a Fruit of a Loom Heavy duty shirt. The print itself looks to be very well done and solid. Of course like most printed shirts I am sure it will hold up longer if you turn it inside out before washing. I was pleasantly surprised to find that the x-large fit me as well as it did.<br /><br />I received this shirt at a discount in exchange for my honest review.	2015-08-21	Great shirt	R56VYMJ9SPQ64	5.0	0.0	N	N
504	34420943.0	0.0	US	Apparel	B013MB7TIO	487290060.0	Fresh Tees I Can't Keep Calm I'm Getting Married T Shirt Marriage Wedding T-Shirt	I got this shirt for my sister who is getting married in September. The closer we get to her date, the more the shirt applies. I make her wear it every time we work together on the wedding. It's printed really well on a good quality shirt. Not as soft as the shirts you'd get from Ript or anything, but it's a nice sturdy shirt. I have no complaints about it.<br />I received this product at a discount in exchange for my honest review.	2015-08-21	It's printed really well on a good quality shirt	R3FCNSKU0UJXN1	5.0	0.0	N	N
505	44833415.0	0.0	US	Apparel	B013MB7TIO	487290060.0	Fresh Tees I Can't Keep Calm I'm Getting Married T Shirt Marriage Wedding T-Shirt	This ended up being a really cute gift for my BFF at her bridal shower. She's going workout crazy, so she can wear it to the gym. i was so glad i could get it at a discounted rate	2015-08-19	cute bridal shower gift	R1I1LZQQJJ664G	4.0	0.0	N	N
506	34139697.0	0.0	US	Apparel	B013MB7TIO	487290060.0	Fresh Tees I Can't Keep Calm I'm Getting Married T Shirt Marriage Wedding T-Shirt	I love this shirt! Very soft and well made. The colors in the design are bright and vibrant. It was a bit large on me, I ordered a large and definitely could have gone for a medium. Still very happy with it.<br /><br />I received a discount in exchange for a review.	2015-08-18	I love this shirt	R3CHAS4DJBD3SJ	5.0	0.0	N	N
507	12992943.0	0.0	US	Apparel	B013MAT6G8	154972192.0	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	This ring is awesome! I am an avid coffee lover and think this ring fits me exactly. The ring is well made and doesnt bend easily. It is sterling silver so you will not turn green from wearing it. I bought it in a size 10 and it fits great on my thumb. The ring is true to size and very comfortable. If you are a coffee lover or know a coffee lover then this is the gift for them.<br />I received this product at a discounted rate for my honest and unbiased review.	2015-08-23	This ring is awesome! I am an avid coffee lover and think ...	R3H7Z0JWBVZOZ0	5.0	0.0	N	N
508	28163111.0	0.0	US	Apparel	B013MAT6G8	154972192.0	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	Are you a coffee drinker? Then this is the ring for you. A very clean and stylish ring that you will love, and will look wonderful on your hand .	2015-08-21	A very clean and stylish ring that you will love, and will look wonderful on your hand	R2UKU4O6UNUTSQ	5.0	0.0	N	N
509	42508829.0	1.0	US	Apparel	B013MAT55A	154972192.0	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	Ok this is a sterling silver with plating of rhodium. I have to jump on here real quick and give you my impressions of this product. I got it out of packaged in plastic. The box it comes in is cardboard. To me it could of been a little nicer of a box. I just reminds me of a discount store well known that sells jewelry. Now you can always find something else to present this in if it is a gift. I personally have been a lover of teas and coffees since my young teen years. I feel this fits my personality to the T. You will notice it is not a high setting ring. It sits very low to the hand. When you put this on there is a gap between the cup and steam. If you have to get a different size you could lightly and I mean lightly adjust it there. I wouldn't adjust it unless last resort. I love it is good weight with out weighing out your hand. Many ways this could be worn on a index to middle finger. If you are wearing on one of those fingers maybe wear it higher on the knuckle. I will wear mine when doing photos of beauty and nail products. I feel now this can be a signature piece. I am getting used to the open but it is not bad. I would warn to take it off before you put on hose or anything thin that could tear. If it got a hold of something thin it could hook on and tear it. This would be a good starter piece of someone wearing jewelry for the first time. Maybe a preteen and you could tell them it is hot chocolate steaming. Below will be pictures of how I got it and on myself.<br />As an active blogger I received this item for little or no cost. all opinions are 100% my own.	2015-08-25	Great preteen ring to give as a first jewerly gift. I also think if you have that person who loves coffee or tea.	R1D23C9UERQJTZ	5.0	2.0	N	N
510	42714963.0	0.0	US	Apparel	B013MAT55A	154972192.0	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	I bought this for my mom who is an avid coffee drinker. She loved the ring! She thought it was adorable. It was great that it already came in a cute little gift box so that I could give it right to her. I bought it as thumb ring bought a half size too small but it ended up fitting her perfectly. So, I would say the ring runs just a tad bit on the large side. It is a good quality ring, the band isn't too thin so it doesn't bend easily. It is stamped 925 sterling silver. The design is cute and the quality is awesome. Win win! Disclaimer: I received this product at a discount in exchange for my honest and unbiased opinion and is based solely on my experience with the product	2015-08-27	Super cute ring! Love it!	R2Y4XO9RVXARNA	5.0	0.0	N	N
511	17049212.0	0.0	US	Apparel	B013MAT55A	154972192.0	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	Unfortunately, I misplaced this ring and had to order a new one. I was pleasantly surprised when the new one arrived as it was more substantial than the first one. This felt less delicate (thankfully) and like I was getting great quality silver. Very nice ring. Looks modern and my friends love it. They want one too!	2015-08-21	Great Quality	R4DC7NXSDLGUX	5.0	0.0	N	N
512	2966901.0	3.0	US	Apparel	B013MAT4MO	154972192.0	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	This is a super cute coffee ring. It fits nicely . I ordered a size 7 and it fits true to size.  Very light weight and nicely made. Not bulky and a thin band which i like. Perfect for any gal that likes dainty rings like this one. It is stamped inside the ring of 925. It even comes in a very cute ring box as well to keep it in when not wearing it. I did receive this beautiful coffee ring discounted for my honest thoughts and unbiased review.	2015-08-25	This is a super cute coffee ring	R1TMJ3WOIQYJVS	5.0	3.0	N	N
513	481420.0	1.0	US	Apparel	B013MAT4MO	154972192.0	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	I got this absolutely beautiful coffee ring for my best friend who is an avid coffee drinker and she loves it!!! It fits her to a T. The ring is very high quality sterling silver and and comes shipped in a cute little ring box. The ring is exactly what we expected and we are thrilled with our purchase. I received this product at a discount in exchange for my honest and unbiased review.	2015-08-28	Love this Sterling Silver Coffee Ring	R1PCUD3HKJHF61	5.0	1.0	N	N
514	31660969.0	0.0	US	Apparel	B013MAT4MO	154972192.0	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	I love, love, love coffee and now I love, love, love my coffee ring! It is a simple but so elegant design.  The coffee cup with steam coming off is so brilliant.  I love the shine from the high-quality 925 sterling and rhodium plating.  The ring has a nice weight.  It fits just right and looks so fashionable.  I wear it on my ring finger, but is also fits my middle finger.  A wonderful addition to my jewelry box.  I purchased this ring at a discount in exchange for an honest and unbiased review, and the thoughts in this review are my own.	2015-08-26	Love Showing My Love of Coffee with this Brilliant Coffee Ring	R19FKTUJT8RVOO	5.0	0.0	N	N
515	32174805.0	0.0	US	Apparel	B013MAT3FW	154972192.0	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	This is the cutest ring ever specially to all coffee lovers.  It fits perfect fit, very comfortable, and a big attention getter.  I have been approached by perfect strangers asking me where I got it and obviously I take them straight to it and show them.  This ring is made with the highest quality, beautifully castes, and no fear of green finger even with the heat of Texas my fingers were fine so you know is real sterling silver. Presentation of this ring is beautiful and makes a great gift to your coffee lovers. I received this product at a discount or gratuitous for my honest and unbiased review.	2015-08-27	Beautiful Ring & attention getter	R1BMEVU590NKTR	5.0	0.0	N	N
516	10244539.0	0.0	US	Apparel	B013MAT3FW	154972192.0	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	This is the perfect coffee lover's ring!! It is the perfect fit and very stylish.<br />The ring is sterling silver and very smooth. By far one of my favorite rings!<br />I highly recommend this for any coffee lover in your life!<br />I received this product at a discounted rate in exchange for an honest and unbiased review.	2015-08-29	Coffee Lover's need this ring!	R2FZE3DPH7K1CA	5.0	0.0	N	N
517	51101286.0	0.0	US	Apparel	B013MAT320	154972192.0	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	My daughter is a coffee lover so I got this ring for her. It comes packaged in a cute little white gift box complete with a bow. Ready for gift giving for any occasion.  The ring does not meet at the center -- there is a space between the coffee cup and the steam-- so it is adjustable. That is a great characteristic when purchasing for someone else. The ring is made of sterling silver and you can tell just by looking at it that it is the real deal. I tried it on and it does not cause any irritation to your fingers next to it like some rings do. I received this product at a discount in exchange for my honest and unbiased review.	2015-08-28	Beautiful sterling silver ring packaged for gift giving.	RTD38DIBH4J27	5.0	0.0	N	N
518	50259124.0	0.0	US	Apparel	B013MAT320	154972192.0	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	This little ring is absolutely adorable! I got this one for a friend who is a coffee fiend. It's 925 Sterling Silver, so you know that the quality is great. I love the fact that the band is not so thin. You can tell that this ring is extremely well made. You could wear it yourself as a statement piece, or buy one for a friend or family member who is in love with their brew. It also comes in a nice little gift box all tied up in a white satin bow, so no wrapping is necessary. One unique presentation idea would be to &#34;bury&#34; the ring in a bag of great coffee and present it with a cute mug. Remember, now that school has started, the holidays are just around the corner so you may want to think about your gift list now. Note: I received this item at a discounted rate in exchange for my honest review.	2015-08-25	Adorable Sterling Silver Coffee Ring - Love It!	RFDATXOMPOYSJ	5.0	0.0	N	N
519	23929129.0	0.0	US	Apparel	B013MAT1T0	154972192.0	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	It's really cute, but should be worn delicately, meaning not all the time.  It's a thin sliver band and can bend easily, so it may snag and pull apart. If you are a coffee fan and love cute dainty rings, this is for you! If you get it and don't like it, it can be returned within 30 days, so it's a no risk purchase.  It comes in a cute little gift box and would be great as a stocking stuffer.  I received a ring at a special price for my honest review.	2015-08-24	Cute Sterling coffee ring	RMM42C6UANMSW	4.0	0.0	N	N
520	12566513.0	1.0	US	Apparel	B013MAT1L8	154972192.0	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	I'm a huge coffee addict and love the stuff any way I can get it. Daniel Doughty's sterling silver coffee cup ring is a beautiful way for me to show off my obsession!<br /><br />My fingers will react to cheap metal, so I try to watch what I'm wearing. This beautiful ring is made of 925 sterling silver and hasn't caused my skin to react at all. The silver finish is very bright and the sterling silver is strong enough to resist bending or warping through the day. The thin band takes up very little space on my finger and is comfortable enough to wear all day!<br /><br />Of course I purchased this ring for its design moreso than its function. The tiny coffee cup and steam lines resemble the iconic image for coffee that every brew junkie is familiar with. The cup and detailed lines are separated completely and there's a break in the ring in between them. The cup is wider than the band of the ring but not so much that it becomes a hassle.<br /><br />Daniel Doughty's coffee ring is a gorgeous way to show my love for coffee! I did receive this ring at a discount but price doesn't change how great it looks, nor does it effect my review.	2015-08-30	Beautiful Ring for Coffee Lovers Everywhere!	R2JHWY201DIDWH	5.0	1.0	N	N
521	47493208.0	1.0	US	Apparel	B013MASYF2	154972192.0	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	This is an adorable little ring to let everyone know how much you love your coffee!  Because of the separation between the mug and the steam, it will give enough for me to wear it on any of my fingers, not just the ring finger I ordered it in the size of. That's cool.  It is sturdy and very well made and of a higher quality than rings I've purchased at a department store in the past.  The steam part does stick out a little and it might snag on things, so I'm saving this pretty ring for date night or going out to the coffee shop with my mom friends.  It's just too nice to wear on laundry day!!  It is dainty, the cup not much wider than my finger.  It's a sweet little ring that shows that you have a quirky side and appreciate a cup of tea or a mug of coffee.  I'd definitely buy it for any barista or aspiring novelist or grad student.  I did receive a discount in exchange for this honest, unbiased review.  I would certainly buy this again for a friend.  I think it is very pretty.  : )	2015-08-27	Perfect for coffee dates	R23TCLRVDLNJGY	5.0	1.0	N	N
522	49023285.0	0.0	US	Apparel	B013MASY0W	154972192.0	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	I LOVE this ring! Well, I love coffee, so it just follows. But also, it's well made, has a classy look, and is made of sterling silver. There's no downside here.<br /><br />First, it's adorable. Who wouldn't love this little homage to my favorite morning beverage? And, yes, it's a coffee ring, but I bet if you know someone who loves a nice cup of hot tea, she'd like this, too.<br /><br />The ring functions a little like an adjustable ring, since it's open on the one side. I was a little hesitant about what size to order - so I erred on the large size, hoping it wouldn't matter. It turned out to be a perfect decision -- the ring slips easily over my knuckles, and then I can squeeze it down to a comfortable level of snugness.<br /><br />It's also, well, just very nice looking, even thought it's fun. I would be completely comfortable wearing this to a business meeting. It's a piece of casual jewelry, but so well made I think it can work with many ensembles.<br /><br />The &#34;steam&#34; does protrude a bit. I found it catching on various things until I got used to it.<br /><br />I received this item at a discount in exchange for an honest review. Any opinion expressed is mine alone.	2015-08-25	GREAT ring for yourself or the PERFECT gift for a coffee (or tea) lover.	R23TVQ2L61W178	5.0	1.0	N	N
523	12398719.0	0.0	US	Apparel	B013MAB936	154972192.0	Coffee Lover Gift - Simple & Unique 925 Sterling Silver Coffee Ring Jewelry for Women	I love this coffee ring! It’s so cute and so “me;” I love coffee and silver jewelry! The ring fit nicely, true to size and since there is a gap between the top of the cup and the steam, it can be gently adjusted if necessary.<br />The one thing that keeps this from being an everyday ring for me is that gap between the cup and steam; it seems to keep getting caught on my hair. Cute for a few hours at a time, though :)<br />*Product received at a discount in exchange for honest review*	2015-08-23	I love this coffee ring	RVDDLESK9NKPP	4.0	0.0	N	N
524	1054019.0	0.0	US	Apparel	B013M79DV4	205133662.0	Koloa Surf Co. Wave Logo Long Sleeve Dri-Equip Athletic Shirts - Reg, Big & Tall	Perfect everything was as expected	2015-08-31	A happy customer	R182BDYA2QJC0I	5.0	1.0	Y	N
525	13363910.0	0.0	US	Apparel	B013M414WI	960978951.0	Koloa Surf Wave Logo Moisture Wicking Athletic All Sport Training T-Shirts	A really nice shirt for the money!  I am buying another one.  Feels like a football jersey.	2015-08-23	Nice shirt	R1K31ZFK4UVZX2	5.0	0.0	Y	N
526	152294.0	1.0	US	Apparel	B013M1IXAM	119660255.0	WildmanT Slim Adjustable ManHood Ring	Very comfortable for a starter and, doesn't hurt.	2015-08-21	Value for your first.	RSVV2I7AAT9X7	5.0	1.0	Y	N
527	3808473.0	0.0	US	Apparel	B013LTJ9O4	925017560.0	FBrand Fashion Mens Brown PU Leather Belt Z Buckle Waistband	I want a refugmnd for the belts	2015-08-28	Five Stars	R2F7JIAP3NN1TZ	5.0	0.0	N	N
528	2054294.0	0.0	US	Apparel	B013LT3I00	781578770.0	Emma's Mode Women's Lightweight Comfy Crepe Rayon Casual Pull-On Jogger Pants	I have bought this item for my wife since she likes wearing casual clothes. She loved it.	2015-08-31	She loved it.	R3R4DVUOJIUZX1	4.0	0.0	N	N
529	46841463.0	0.0	US	Apparel	B013LJR3N8	846146826.0	MUXXN Women's 1950s Retro Vintage Cap Sleeve Party Swing Dress	I love this dress! Wore it to a wedding! Fits as expected, love the color.	2015-08-24	Five Stars	R16WFDWXJXL0WY	5.0	0.0	Y	N
530	30072357.0	1.0	US	Apparel	B013LJR3HY	846146826.0	MUXXN Women's 1950s Retro Vintage Cap Sleeve Party Swing Dress	My bust is 40 1/2  and the extra large measurement was 39 1/2 ( give or take). So I ordered a size up( XXL) even though reviews said it was stretchy, because I still wanted a modest, not too tight fit. Well, I could have ordered the XL, there is enough stretch in the fabric to give an inch or so without looking tight.  Since I ordered up, I'll just take it in at the zipper, no problem.  The fabric quality is great. Not so heavy that a crinoline won't hold it out but not flimsy either.  It's  true to color( i ordered the blue/violet and its a nice deep purple) I'm  5'4&#34; and the Xxl hits me almost mid calf ( without petticoat)  shipping was fast and came two days before it was scheduled to.	2015-08-31	The fabric quality is great. Not so heavy that a crinoline won't hold ...	R36P73BEHXSY7U	5.0	1.0	Y	N
531	19682470.0	0.0	US	Apparel	B013LJR3HY	846146826.0	MUXXN Women's 1950s Retro Vintage Cap Sleeve Party Swing Dress	Beautiful color, nice look, runs 2 sizes to small.😭	2015-08-26	Dress for wedding	R172TTXWIQGPI6	2.0	0.0	N	N
532	32740554.0	0.0	US	Apparel	B013LJR3HY	846146826.0	MUXXN Women's 1950s Retro Vintage Cap Sleeve Party Swing Dress	Excellent! Worth every penny. The perfect dress if you are pear shaped and/or bottom heavy and don't want to wear the shorter dresses that are in style these days. Very feminine and lady like.	2015-08-24	Excellent! Worth every penny	R2B6L1IUFRK87X	5.0	0.0	Y	N
533	20036398.0	16.0	US	Apparel	B013LFUL8G	945895526.0	Mountain Warehouse Glacier Extreme Womens Long Waterproof Jacket	After ordering pants from Mountain Warehouse which were a perfect fit and excellent quality, I was confident ordering a few other products from them. The package arrived in a few days but with the wrong items. Here's where the company shines. I emailed them that night and the next morning I received an email apologizing and assuring me the correct items were being sent immediately and they would reimburse return shipping costs. The items arrived the next day as well as confirmation of reimbursed shipping fee.  This jacket is actually a higher quality and craftsmanship than I expected. The fit is roomy which I need for layering. Details such as velcro closures along zipper and hood are well placed, two discrete inner pockets are perfect for phone, wallet, sunglasses, keys. I love the overall quality and the color is perfect. I look forward to future purchases from Mountain Warehouse.	2015-08-27	Quality product-Excellent Customer Service	R2A60XQ4BEONO0	5.0	16.0	Y	N
534	37225507.0	0.0	US	Apparel	B013LERV4O	438198563.0	Dream Girl Boy's 9939 1 PC Gone Mental Costumes	I am writing to share a serious matter of importance as it relates to one of your children’s costumes.  I refer to your Gone Mental children’s costume, with the description that reads, “He has crazy thoughts in his head¡­he¡¯s GONE MENTAL. This pullover tunic features faux vinyl straightjacket straps with buckles detailing, blood splatters, and mental ward screen print. You¡¯d be crazy not to get one!” My younger daughter, once an honor student, athlete and musician before her illness presented during the onset of adolescence, has lived with schizoaffective disorder for the past six years, and was hospitalized as a child.  We’ve taken her to UCLA and Stanford, as well as our local hospitals, hoping to make sense of her devastating illness.  If you have ever spent anytime visiting a loved one in a children’s/adolescent’s mental health treatment facility, I assure you, you would understand that this costume is painfully cruel. Childhood suffering is not an appropriate inspiration for a Halloween costume.  And neither is adulthood suffering (note that you sell several other adult costumes that stigmatize and inappropriately portray the mentally ill). Vampires are not real.  Mummies come-to-life, monsters and zombies are not real.  Cartoon characters, fairy princesses and action heroes are not real.  Those types of costumes are appropriate to sell for children for Halloween.  But childhood and adolescent mental illness very real.  I doubt you would sell a Stage Four Cancer costume.  Why would you sell a costume that makes fun of a severe brain disorder? Stigma only encourages hopelessness and despair.  Please reconsider stigmatizing our daughter’s very real illness by removing “Gone Mental” and other mental illness inspired costumes from your inventory.	2015-08-27	Painfully Stigmatizing and Cruel	R2SFU0MPWIDYYY	1.0	0.0	N	N
535	38613473.0	8.0	US	Apparel	B013LED0TE	791544205.0	ACEVOG Women Packable Coat Jacket Windbreaker Sports Coat Long Trench Raincoat	I love the green color and the fact that it is waterproof instead of water resistant . It is a lightweight fabric and reminds me of the pack-a-ble jackets. the sleeves are a tad too long, but that is because I ordered a size larger then normal since I like to layer in colder weather. Great product!	2015-08-26	Great rain coat	R39X2LVIKNKB26	5.0	12.0	N	N
536	24666070.0	2.0	US	Apparel	B013LDHBL8	91815988.0	EagleUS Women's Stretch Neoprene Slimming Sports Capri Pants	Overall they fit ok.  They are tight through my thighs, but loose around my waist.  They are also a little shorter than expected (hit right above my knees and I'm 5'5&#34;) Overall the front is the same as the back and without a tag, I tried them on both ways.  It felt tight going over my backside, but had extra fabric in the front.  Overall they did what they were supposed to with excess sweating during my workout, but not the most comfortable fitting workout pants I own and had to readjust here and there.	2015-08-26	overall ok	R3SZKT71HQT0QH	3.0	2.0	Y	N
537	29122176.0	0.0	US	Apparel	B013LC8GWM	922417872.0	Waltzmart Womens Lucky Hand Print Cross Back Sleeveless T Shirt Vest Tank Tops	I ordered a medium for my daughter and it fits great! She loves it. She plans to wear it in the cooler weather with a jean jacket too.<br />Super cute! I received this purchase at a discount price in exchange for my honest review.	2015-08-27	... ordered a medium for my daughter and it fits great! She loves it	R35U15ONTDP9IJ	5.0	0.0	N	N
538	31580550.0	0.0	US	Apparel	B013LABZQ8	857654602.0	Expression Tees Curry #30 Golden State Basketball Kids T-shirt	It is the cheapest shirt I have ever bought. Totally disappointed.	2015-08-29	Totally disappointed.	R2CY2YQPCNM2AV	1.0	0.0	Y	N
539	41938574.0	0.0	US	Apparel	B013L1SL6O	422896910.0	J&C 1826 WOMENS BLUE Denim Stretch JEANS Destroy Skinny Ripped Distressed Pants	These are really high-rise and short I'm 5'10 these are at least 2 inches short. They are stretchy but the cut it terrible!! Would not recommend!!	2015-08-22	They are stretchy but the cut it terrible!! Would not recommend	RBOBL01UW4WN4	1.0	0.0	N	N
540	27724619.0	0.0	US	Apparel	B013L0ST80	653849108.0	Hanes Men's Classics V-Neck Tee (Pack of 6)	I bought 2xl t shirts. They are comfortable and fit the way I expected. They were shipped sooner the the original estimated date and arrived in good condition.	2015-08-27	Nice shirts	R1S7A0NXJYLQOO	5.0	0.0	Y	N
541	33698528.0	0.0	US	Apparel	B013L0KEUQ	744915149.0	Ladies Black Plus Size Short Sleeve 2 Button Blazer Zipper Back Pencil Skirt Set	Nice outfit just too small.	2015-08-28	Two Stars	R1G48OIEOVTCI6	2.0	0.0	Y	N
542	10821893.0	0.0	US	Apparel	B013KZ93SG	612030096.0	Donald Trump Men's Octagon Medallion	I thought Trump was supposed to stand for quality. Wrong!!  Not worth the price. Cheap, Cheap, Cheap.  Bought 3 ties, none are even the same length.	2015-08-28	Don't waste your money	R3ESZ7NO6PAP9Z	1.0	0.0	N	N
543	36757715.0	0.0	US	Apparel	B013KYLZ0G	566385359.0	Affliction Sinful Women Shirt Short Sleevs Heart Rose Wings Cross Vneck in Brown	Just got this today and I love it. It fits perfect!!	2015-08-30	Five Stars	R2IMGKC7P707V8	5.0	0.0	Y	N
544	29035976.0	0.0	US	Apparel	B013KYLX8A	566385359.0	Affliction Sinful Women Shirt Short Sleevs Heart Rose Wings Cross Vneck in Brown	Stitching and pattern DON'T line up with the neckline....VERY noticeable that it's off center and it looks REALLY BAD!! Returning it!	2015-08-31	VERY noticeable that it's off center and it looks REALLY BAD!! Returning it	RU2054A8O4OZ4	1.0	0.0	Y	N
545	50615807.0	0.0	US	Apparel	B013KY8A9U	693207449.0	"Baby Girls ""Scottie"" Pants with Dog Applique on Diaper Area- (Size - 6 Months)"	Very cute. Good quality	2015-08-19	Cute	RPFYPS3Z17SG1	5.0	0.0	Y	N
546	45811832.0	0.0	US	Apparel	B013KX6EQW	72679411.0	Mission Belt Strap	The product is okay. This is the 2nd belt I have had to replace because it split. I am average size. Belts are not quality product.	2015-08-30	The product is okay. This is the 2nd belt ...	R3H2MKMLJB9HEQ	2.0	0.0	Y	N
